S000033388	CDS					YNL293W		14	80640	82541	W		2005-11-07	1996-07-31	
S000005236	ORF	Verified	YNL292W	PUS4	pseudouridine synthase PUS4	chromosome 14	L000003347	14	82806	84017	W		2005-11-07	1996-07-31	Pseudouridine synthase; catalyzes only the formation of pseudouridine-55 (Psi55), a highly conserved tRNA modification, in mitochondrial and cytoplasmic tRNAs; also responsible for pseudouracil modification of some mRNAs; PUS4 overexpression leads to translational derepression of GCN4 (Gcd- phenotype)
S000033311	CDS					YNL292W		14	82806	84017	W		2005-11-07	1996-07-31	
S000005235	ORF	Verified	YNL291C	MID1		chromosome 14	L000002584	14	85815	84169	C		2005-11-07	1996-07-31	N-glycosylated integral membrane protein of the ER and plasma membrane; functions as a stretch-activated Ca2+-permeable cation channel required for Ca2+ influx stimulated by pheromone; interacts with Cch1p; forms an oligomer
S000033221	CDS					YNL291C		14	85815	84169	C		2005-11-07	1996-07-31	
S000005234	ORF	Verified	YNL290W	RFC3	replication factor C subunit 3	chromosome 14	L000001624	14	86218	87240	W		2005-11-07	1996-07-31	Subunit of heteropentameric Replication factor C (RF-C); which is a DNA binding protein and ATPase that acts as a clamp loader of the proliferating cell nuclear antigen (PCNA) processivity factor for DNA polymerases delta and epsilon; relocalizes to the cytosol in response to hypoxia
S000032410	CDS					YNL290W		14	86218	87240	W		2005-11-07	1996-07-31	
S000005233	ORF	Verified	YNL289W	PCL1	HCS26	chromosome 14	L000002783	14	87897	88736	W		2005-11-07	1996-07-31	Cyclin, interacts with cyclin-dependent kinase Pho85p; member of the Pcl1,2-like subfamily, involved in the regulation of polarized growth and morphogenesis and progression through the cell cycle; is ubiquitinated by Dma1p; phosphorylation by Pho85p targets it for degradation; localizes to sites of polarized cell growth
S000032399	CDS					YNL289W		14	87897	88736	W		2005-11-07	1996-07-31	
S000007304	snoRNA_gene		snR40	SNR40		chromosome 14	L000003055	14	89210	89306	W		2005-11-07	2000-05-19	C/D box small nucleolar RNA (snoRNA); guides 2'-O-methylation of large subunit (LSU) rRNA at position U898 and small subunit (SSU) rRNA at position G1271
S000030610	noncoding_exon					snR40		14	89210	89306	W		2005-11-07	2000-05-19	
S000118384	ARS		ARS1407		ARSXIV-90	chromosome 14		14	89531	89804			2006-08-30	2006-08-30	Autonomously Replicating Sequence
S000178167	ARS_consensus_sequence					ARS1407		14	89755	89739	C		2014-11-18	2014-11-18	
S000005232	ORF	Verified	YNL288W	CAF40	CCR4-NOT core subunit CAF40	chromosome 14		14	90303	91424	W		2005-11-07	1996-07-31	Component of the CCR4-NOT transcriptional complex; evolutionarily conserved; involved in controlling mRNA initiation, elongation, and degradation; binds Cdc39p
S000031389	CDS					YNL288W		14	90303	91424	W		2005-11-07	1996-07-31	
S000005231	ORF	Verified	YNL287W	SEC21	coatomer subunit gamma	chromosome 14	L000001844	14	91994	94801	W		2005-11-07	1996-07-31	Gamma subunit of coatomer; coatomer is a heptameric protein complex that together with Arf1p forms the COPI coat; involved in ER to Golgi transport of selective cargo
S000031285	CDS					YNL287W		14	91994	94801	W		2005-11-07	1996-07-31	
S000005230	ORF	Verified	YNL286W	CUS2	U2 snRNP complex subunit CUS2	chromosome 14	L000003273	14	95223	96080	W		2005-11-07	1996-07-31	Putative checkpoint factor in transcription; binds to U2 snRNA and Prp11p; regulates toggling of the U2 snRNA stem II region between different structures; contains two RNA recognition motifs (RRMs)
S000031155	CDS					YNL286W		14	95223	96080	W		2005-11-07	1996-07-31	
S000005229	ORF	Dubious	YNL285W			chromosome 14		14	96173	96544	W		2005-11-07	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000030192	CDS					YNL285W		14	96173	96544	W		2005-11-07	1996-07-31	
S000130140	ARS		ARS1409			chromosome 14		14	96247	96463			2009-05-06	2009-05-06	Putative replication origin; identified in multiple array studies, not yet confirmed by plasmid-based assay
S000006591	tRNA_gene		tG(UCC)N	SUF6		chromosome 14	L000003700|L000002154	14	96312	96241	C	-192	2005-11-07	2000-05-19	Glycine tRNA (tRNA-Gly), predicted by tRNAscan-SE analysis; can mutate to suppress +1 frameshift mutations in glycine codons
S000037566	noncoding_exon					tG(UCC)N		14	96312	96241	C		2005-11-07	2000-05-19	
S000007140	long_terminal_repeat		YNLWtau1			chromosome 14		14	96451	96609	W		2005-11-07	2000-05-19	Ty4 LTR
S000007129	long_terminal_repeat		YNLCdelta1			chromosome 14		14	96941	96610	C		2005-11-07	2000-05-19	Ty1 LTR
S000007387	transposable_element_gene		YNL284C-B		gag-pol fusion protein	chromosome 14	S000029017	14	102232	96964	C		2005-11-07	1999-07-17	Retrotransposon TYA Gag and TYB Pol genes; transcribed/translated as one unit; polyprotein is processed to make a nucleocapsid-like protein (Gag), reverse transcriptase (RT), protease (PR), and integrase (IN); similar to retroviral genes
S000031728	CDS					YNL284C-B		14	100926	96964	C		2005-11-07	1999-07-17	
S000031727	CDS					YNL284C-B		14	102232	100928	C		2005-11-07	1999-07-17	
S000031729	plus_1_translational_frameshift					YNL284C-B		14	100927	100927	C		2005-11-07	1999-07-17	
S000007386	transposable_element_gene		YNL284C-A		gag protein	chromosome 14		14	102232	100910	C		2005-11-07	1999-07-17	Retrotransposon TYA Gag gene co-transcribed with TYB Pol; translated as TYA or TYA-TYB polyprotein; Gag is a nucleocapsid protein that is the structural constituent of virus-like particles (VLPs); similar to retroviral Gag
S000031717	CDS					YNL284C-A		14	102232	100910	C		2005-11-07	1999-07-17	
S000007134	LTR_retrotransposon		YNLCTy1-1		Ty1	chromosome 14		14	102523	96610	C		2005-11-07	2000-05-19	Ty1 element, LTR retrotransposon of the Copia (Pseudoviridae) group; contains co-transcribed genes TYA Gag and TYB Pol, encoding proteins involved in structure and function of virus-like particles, flanked by two direct repeats
S000007130	long_terminal_repeat		YNLCdelta2			chromosome 14		14	102523	102192	C		2005-11-07	2000-05-19	Ty1 LTR
S000007133	long_terminal_repeat		YNLCsigma1			chromosome 14		14	102700	102632	C		2005-11-07	2000-05-19	Ty3 LTR
S000006673	tRNA_gene		tN(GUU)N1			chromosome 14	L000003687	14	102716	102789	W		2005-11-07	2000-05-19	Asparagine tRNA (tRNA-Asn), predicted by tRNAscan-SE analysis
S000035559	noncoding_exon					tN(GUU)N1		14	102716	102789	W		2005-11-07	2000-05-19	
S000005228	ORF	Verified	YNL284C	MRPL10	mitochondrial 54S ribosomal protein YmL10/YmL18|YmL10|YmL18|MRPL18	chromosome 14	L000002689|S000029308|L000002685	14	104102	103134	C		2005-11-07	1996-07-31	Mitochondrial ribosomal protein of the large subunit; appears as two protein spots (YmL10 and YmL18) on two-dimensional SDS gels
S000029964	CDS					YNL284C		14	104102	103134	C		2005-11-07	1996-07-31	
S000006744	tRNA_gene		tT(AGU)N1			chromosome 14	L000003688	14	104805	104877	W		2005-11-07	2000-05-19	Threonine tRNA (tRNA-Thr), predicted by tRNAscan-SE analysis
S000037414	noncoding_exon					tT(AGU)N1		14	104805	104877	W		2005-11-07	2000-05-19	
S000005227	ORF	Verified	YNL283C	WSC2	STA3	chromosome 14	L000004217	14	106695	105184	C		2005-11-07	1996-07-31	Sensor-transducer of the stress-activated PKC1-MPK1 signaling pathway; involved in maintenance of cell wall integrity and recovery from heat shock; required for the arrest of secretion response; WSC2 has a paralog, WSC3, that arose from the whole genome duplication
S000037312	CDS					YNL283C		14	106695	105184	C		2005-11-07	1996-07-31	
S000005226	ORF	Verified	YNL282W	POP3		chromosome 14	L000004338	14	107687	108274	W		2005-11-07	1996-07-31	Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; relocalizes to the cytosol in response to hypoxia
S000037263	CDS					YNL282W		14	107687	108274	W		2005-11-07	1996-07-31	
S000005225	ORF	Verified	YNL281W	HCH1		chromosome 14	L000004817	14	108467	108928	W		2005-11-07	1996-07-31	Heat shock protein regulator; binds to Hsp90p and may stimulate ATPase activity; originally identified as a high-copy number suppressor of a HSP90 loss-of-function mutation; role in regulating Hsp90 inhibitor drug sensitivity; GFP-fusion protein localizes to the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress
S000037163	CDS					YNL281W		14	108467	108928	W		2005-11-07	1996-07-31	
S000005224	ORF	Verified	YNL280C	ERG24	delta(14)-sterol reductase	chromosome 14	L000000580	14	110411	109095	C		2005-11-07	1996-07-31	C-14 sterol reductase; acts in ergosterol biosynthesis; mutants accumulate the abnormal sterol ignosterol (ergosta-8,14 dienol), and are viable under anaerobic growth conditions but inviable on rich medium under aerobic conditions
S000037018	CDS					YNL280C		14	110411	109095	C		2005-11-07	1996-07-31	
S000005223	ORF	Verified	YNL279W	PRM1	pheromone-regulated protein PRM1	chromosome 14		14	110917	112902	W		2005-11-07	1996-07-31	Pheromone-regulated multispanning membrane protein; involved in membrane fusion during mating; predicted to have 5 transmembrane segments and a coiled coil domain; localizes to the shmoo tip; regulated by Ste12p
S000035312	CDS					YNL279W		14	110917	112902	W		2005-11-07	1996-07-31	
S000005222	ORF	Verified	YNL278W	CAF120		chromosome 14		14	113271	116453	W		2005-11-07	1996-07-31	Part of the CCR4-NOT transcriptional regulatory complex; involved in controlling mRNA initiation, elongation, and degradation; contains a PH-like domain; CAF120 has a paralog, SKG3, that arose from the whole genome duplication
S000035145	CDS					YNL278W		14	113271	116453	W		2005-11-07	1996-07-31	
S000028852	ORF	Uncharacterized	YNL277W-A			chromosome 14		14	116679	116867	W		2005-11-07	2003-07-29	Putative protein of unknown function
S000034565	CDS					YNL277W-A		14	116679	116867	W		2005-11-07	2003-07-29	
S000005221	ORF	Verified	YNL277W	MET2	homoserine O-acetyltransferase	chromosome 14	L000001077	14	117349	118809	W	-187	2005-11-07	1996-07-31	L-homoserine-O-acetyltransferase; catalyzes the conversion of homoserine to O-acetyl homoserine which is the first step of the methionine biosynthetic pathway
S000034987	CDS					YNL277W		14	117349	118809	W		2005-11-07	1996-07-31	
S000005220	ORF	Dubious	YNL276C			chromosome 14		14	118826	118431	C		2005-11-07	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene MET2/YNL277W
S000033996	CDS					YNL276C		14	118826	118431	C		2005-11-07	1996-07-31	
S000005219	ORF	Verified	YNL275W	BOR1		chromosome 14		14	119268	120998	W		2005-11-07	1996-07-31	Boron efflux transporter of the plasma membrane; binds HCO3-, I-, Br-, NO3- and Cl-; has similarity to the characterized boron efflux transporter A. thaliana BOR1
S000033936	CDS					YNL275W		14	119268	120998	W		2005-11-07	1996-07-31	
S000005218	ORF	Verified	YNL274C	GOR1	glyoxylate reductase	chromosome 14		14	122170	121118	C		2005-11-07	1996-07-31	Glyoxylate reductase; null mutation results in increased biomass after diauxic shift; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; protein abundance increases in response to DNA replication stress
S000033106	CDS					YNL274C		14	122170	121118	C		2005-11-07	1996-07-31	
S000005217	ORF	Verified	YNL273W	TOF1		chromosome 14	L000004244	14	122883	126599	W		2005-11-07	1996-07-31	Subunit of a replication-pausing checkpoint complex; Tof1p-Mrc1p-Csm3p acts at the stalled replication fork to promote sister chromatid cohesion after DNA damage, facilitating gap repair of damaged DNA; interacts with the MCM helicase; relocalizes to the cytosol in response to hypoxia
S000033053	CDS					YNL273W		14	122883	126599	W		2005-11-07	1996-07-31	
S000130141	ARS		ARS1410			chromosome 14		14	126599	126805			2009-05-06	2009-05-06	Replication origin; identified in multiple array studies, confirmed by plasmid-based recombinational ARS assay
S000005216	ORF	Verified	YNL272C	SEC2	guanine nucleotide exchange factor SEC2	chromosome 14	L000001828	14	129084	126805	C	-176	2005-11-07	1996-07-31	Guanyl-nucleotide exchange factor for the small G-protein Sec4p; essential for post-Golgi vesicle transport and for autophagy; associates with the exocyst, via exocyst subunit Sec15p, on secretory vesicles
S000032904	CDS					YNL272C		14	129084	126805	C		2005-11-07	1996-07-31	
S000005215	ORF	Verified	YNL271C	BNI1	formin BNI1|SHE5|PPF3	chromosome 14	L000000190	14	135383	129522	C		2011-02-03	1996-07-31|2011-02-03	Formin; polarisome component; nucleates the formation of linear actin filaments, involved in cell processes such as budding and mitotic spindle orientation which require the formation of polarized actin cables; recruited to the division site in a Glc7p/Ref2p dependent manner following release of Bnr1p; functionally redundant with BNR1
S000032829	CDS					YNL271C		14	135383	129522	C		2011-02-03	1996-07-31|2011-02-03	
S000005214	ORF	Verified	YNL270C	ALP1	arginine permease ALP1|APL1	chromosome 14	L000000080	14	137661	135940	C		2011-02-03	1996-07-31	Arginine transporter; expression is normally very low and it is unclear what conditions would induce significant expression; ALP1 has a paralog, CAN1, that arose from the whole genome duplication
S000031915	CDS					YNL270C		14	137661	135940	C		2011-02-03	1996-07-31	
S000005213	ORF	Verified	YNL269W	BSC4		chromosome 14		14	137699	138094	W		2011-02-03	1996-07-31	Protein of unknown function; protein-coding gene that evolved de novo via a series of point mutations in noncoding sequence; ORF exhibits genomic organization compatible with a translational readthrough-dependent mode of expression; readthrough is increased upon depletion of Sup35p; may be involved in DNA repair pathway during stationary phase and contribute to robustness of cells when shifted to a nutrient-poor environment
S000032644	CDS					YNL269W		14	137699	138094	W		2011-02-03	1996-07-31	
S000005212	ORF	Verified	YNL268W	LYP1	lysine permease	chromosome 14	L000000963	14	138550	140385	W		2011-02-03	1996-07-31	Lysine permease; one of three amino acid permeases (Alp1p, Can1p, Lyp1p) responsible for uptake of cationic amino acids
S000031660	CDS					YNL268W		14	138550	140385	W		2011-02-03	1996-07-31	
S000005211	ORF	Verified	YNL267W	PIK1	1-phosphatidylinositol 4-kinase|PIK120|PIK41	chromosome 14	L000001439|L000001438	14	140878	144078	W		2011-02-03	1996-07-31	Phosphatidylinositol 4-kinase; catalyzes first step in the biosynthesis of phosphatidylinositol-4,5-biphosphate; may control cytokinesis through the actin cytoskeleton; may control nonselective autophagy and mitophagy through trafficking of Atg9p
S000031530	CDS					YNL267W		14	140878	144078	W		2011-02-03	1996-07-31	
S000005210	ORF	Dubious	YNL266W			chromosome 14		14	144245	144664	W		2011-02-03	1996-07-31	Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF IST1/YNL265C
S000031404	CDS					YNL266W		14	144245	144664	W		2011-02-03	1996-07-31	
S000005209	ORF	Verified	YNL265C	IST1		chromosome 14		14	145281	144280	C		2011-02-03	1996-07-31	Protein with positive role in the multivesicular body sorting pathway; functions and forms a complex with Did2p; recruitment to endosomes is mediated by the Vps2p-Vps24p subcomplex of ESCRT-III; also interacts with Vps4p
S000030432	CDS					YNL265C		14	145149	144280	C		2011-02-03	1996-07-31	
S000030431	CDS					YNL265C		14	145281	145255	C		2011-02-03	1996-07-31	
S000030433	intron					YNL265C		14	145254	145150	C		2011-02-03	1996-07-31	
S000005208	ORF	Verified	YNL264C	PDR17	phosphatidylinositol transporter|SFH4|ISS1	chromosome 14	L000004780	14	146615	145563	C		2011-02-03	1996-07-31	Phosphatidylinositol transfer protein (PITP); downregulates Plb1p-mediated turnover of phosphatidylcholine; forms a complex with Psd2p which appears essential for maintenance of vacuolar PE levels; found in the cytosol and microsomes; homologous to Pdr16p; deletion affects phospholipid composition
S000030276	CDS					YNL264C		14	146615	145563	C		2011-02-03	1996-07-31	
S000005207	ORF	Verified	YNL263C	YIF1		chromosome 14	L000004141|L000003364	14	147840	146896	C		2011-02-03	1996-07-31	Integral membrane protein; required for the fusion of ER-derived COPII transport vesicles with the Golgi; interacts with Yip1p and Yos1p; localizes to the Golgi, the ER, and COPII vesicles; homolog of human YIPF3
S000037532	CDS					YNL263C		14	147840	146896	C		2011-02-03	1996-07-31	
S000005206	ORF	Verified	YNL262W	POL2	DNA polymerase epsilon catalytic subunit|DUN2	chromosome 14	L000001461	14	148212	154880	W	-170	2011-02-03	1996-07-31	Catalytic subunit of DNA polymerase (II) epsilon; a chromosomal DNA replication polymerase that exhibits processivity and proofreading exonuclease activity; participates in leading-strand synthesis during DNA replication; also involved in DNA synthesis during DNA repair; interacts extensively with Mrc1p
S000037477	CDS					YNL262W		14	148212	154880	W		2011-02-03	1996-07-31	
S000005205	ORF	Verified	YNL261W	ORC5	origin recognition complex subunit 5	chromosome 14	L000002814	14	155100	156539	W		2011-02-03	1996-07-31	Subunit of the origin recognition complex (ORC); ORC directs DNA replication by binding to replication origins and is also involved in transcriptional silencing
S000037358	CDS					YNL261W		14	155100	156539	W		2011-02-03	1996-07-31	
S000005204	ORF	Verified	YNL260C	LTO1	ribosome biosynthesis protein LTO1	chromosome 14		14	157455	156859	C		2011-02-03	1996-07-31	Essential protein that forms a complex with Rli1p and Yae1p; ortholog of human ORAOV1, which is overexpressed in solid tumors; inviability of null mutant under standard conditions is complemented by overexpression of ORAOV1; essential for growth under standard (aerobic) conditions but not under anaerobic conditions; may have a role in protection of ribosomal assembly and function from damage due to reactive oxygen species
S000036594	CDS					YNL260C		14	157455	156859	C		2011-02-03	1996-07-31	
S000005203	ORF	Verified	YNL259C	ATX1	copper metallochaperone ATX1	chromosome 14	L000000155	14	157865	157644	C		2011-02-03	1996-07-31	Cytosolic copper metallochaperone; transports copper to the secretory vesicle copper transporter Ccc2p for eventual insertion into Fet3p, which is a multicopper oxidase required for high-affinity iron uptake; human homolog ATOX1 can complement yeast atx1 mutant; overexpression of human ATOX1 suppresses lysine auxotrophy of the yeast sod1 null mutant, as does overexpression of yeast ATX1
S000035583	CDS					YNL259C		14	157865	157644	C		2011-02-03	1996-07-31	
S000005202	ORF	Verified	YNL258C	DSL1	RNS1	chromosome 14	L000004950	14	160373	158109	C		2011-02-03	1996-07-31	Peripheral membrane protein needed for Golgi-to-ER retrograde traffic; mediates Sey1p-independent homotypic ER fusion; forms Dsl1 tethering complex with Sec39p and Tip20p that forms a stable complex with ER SNAREs Sec20p, Ufe1p and Use1p and is functionally conserved from yeast to mammalian cells; component of the ER target site that interacts with coatomer; interacts with different subunits of COPI vesicle coat; interacts with Cin5p; homolog of fly and human ZW10 gene
S000035489	CDS					YNL258C		14	160373	158109	C		2011-02-03	1996-07-31	
S000005201	ORF	Verified	YNL257C	SIP3	LAM3	chromosome 14	L000001892	14	164320	160631	C		2011-02-03	1996-07-31	Putative sterol transfer protein; has a probable role in retrograde transport of sterols from the plasma membrane to the ER; co-localizes to puncta in the cortical ER with Ysp2p; contains GRAM, StART-like (VASt) and two PH-like domains; one of 6 StART-like domain-containing proteins in yeast that may be involved in sterol transfer between intracellular membranes; conserved across eukaryotes; previously identified as a transcription cofactor that interacts with DNA-bound Snf1p
S000035355	CDS					YNL257C		14	164320	160631	C		2011-02-03	1996-07-31	
S000005200	ORF	Verified	YNL256W	FOL1	trifunctional dihydropteroate synthetase/dihydrohydroxymethylpterin pyrophosphokinase/dihydroneopterin aldolase FOL1	chromosome 14	L000000620	14	164623	167097	W	-170	2011-02-03	2003-09-22|1996-07-31	Multifunctional enzyme of the folic acid biosynthesis pathway; has dihydropteroate synthetase, dihydro-6-hydroxymethylpterin pyrophosphokinase, and dihydroneopterin aldolase activities
S000034407	CDS					YNL256W		14	164623	167097	W		2011-02-03	2003-09-22|1996-07-31	
S000005199	ORF	Verified	YNL255C	GIS2	mRNA-binding translational activator GIS2	chromosome 14	L000004862	14	167790	167329	C		2011-02-03	1996-07-31	Translational activator for mRNAs with internal ribosome entry sites; associates with polysomes and binds to a specific subset of mRNAs; localizes to RNA processing bodies (P bodies) and to stress granules; may have a role in translation regulation under stress conditions; ortholog of human ZNF9/CNBP, a gene involved in myotonic dystrophy type 2
S000034231	CDS					YNL255C		14	167790	167329	C		2011-02-03	1996-07-31	
S000005198	ORF	Verified	YNL254C	RTC4		chromosome 14		14	169248	168043	C		2011-02-03	1996-07-31	Protein of unknown function; null mutation suppresses cdc13-1 temperature sensitivity; (GFP)-fusion protein localizes to both the cytoplasm and the nucleus
S000034113	CDS					YNL254C		14	169248	168043	C		2011-02-03	1996-07-31	
S000077373	ARS		ARS1411		ARSXIV-170	chromosome 14		14	169675	169753			2014-11-18	2014-11-18|2004-10-18|2006-09-07	ARS activated in late S phase
S000178168	ARS_consensus_sequence					ARS1411		14	169748	169732	C		2014-11-18	2014-11-18	
S000005197	ORF	Verified	YNL253W	TEX1		chromosome 14		14	170018	171286	W		2011-02-03	1996-07-31	Protein involved in mRNA export; component of the transcription export (TREX) complex
S000033293	CDS					YNL253W		14	170018	171286	W		2011-02-03	1996-07-31	
S000005196	ORF	Verified	YNL252C	MRPL17	mitochondrial 54S ribosomal protein YmL17/YmL30|YmL17|YmL30|MRPL30	chromosome 14	L000001703|L000002266|L000002692	14	172286	171441	C		2011-02-03	1996-07-31	Mitochondrial ribosomal protein of the large subunit
S000033203	CDS					YNL252C		14	172286	171441	C		2011-02-03	1996-07-31	
S000005195	ORF	Verified	YNL251C	NRD1	Nrd1 complex RNA-binding subunit	chromosome 14	L000002862	14	174315	172588	C		2011-02-03	1996-07-31	RNA-binding subunit of Nrd1 complex; complex interacts with exosome to mediate 3'-end formation of some mRNAs, snRNAs, snoRNAs, and CUTs; interacts with CTD of RNA pol II large subunit Rpo21p at phosphorylated Ser5 to direct transcription termination of non-polyadenylated transcripts; H3K4 trimethylation of transcribed regions by Set1p enhances recruitment of Nrd1p to those sites; role in regulation of mitochondrial abundance and cell size
S000033151	CDS					YNL251C		14	174315	172588	C		2011-02-03	1996-07-31	
S000005194	ORF	Verified	YNL250W	RAD50	MRX complex DNA-binding subunit	chromosome 14	L000001570	14	175410	179348	W	-170	2011-02-03	1996-07-31	Subunit of MRX complex with Mre11p and Xrs2p; complex is involved in processing double-strand DNA breaks in vegetative cells, initiation of meiotic DSBs, telomere maintenance, and nonhomologous end joining; forms nuclear foci upon DNA replication stress
S000033124	CDS					YNL250W		14	175410	179348	W		2011-02-03	1996-07-31	
S000005193	ORF	Verified	YNL249C	MPA43		chromosome 14	L000003096	14	181022	179394	C		2011-02-03	1996-07-31	Protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies
S000032322	CDS					YNL249C		14	181022	179394	C		2011-02-03	1996-07-31	
S000005192	ORF	Verified	YNL248C	RPA49	DNA-directed RNA polymerase I subunit RPA49|A49	chromosome 14	L000001673	14	182608	181361	C		2011-02-03	1996-07-31	RNA polymerase I subunit A49; essential for nucleolar assembly and for high polymerase loading rate; required for nucleolar localization of Rpa34p
S000032212	CDS					YNL248C		14	182608	181361	C		2011-02-03	1996-07-31	
S000005191	ORF	Verified	YNL247W		cysteine--tRNA ligase	chromosome 14		14	182875	185178	W		2011-02-03	1996-07-31	Cysteinyl-tRNA synthetase; may interact with ribosomes, based on co-purification experiments; human gene CARS allows growth of the yeast haploid null mutant after sporulation of a heterozygous diploid
S000031279	CDS					YNL247W		14	182875	185178	W		2011-02-03	1996-07-31	
S000005190	ORF	Verified	YNL246W	VPS75		chromosome 14		14	185460	186349	W		2011-02-03	1996-07-31	NAP family histone chaperone; binds to histones and Rtt109p, stimulating histone acetyltransferase activity; possesses nucleosome assembly activity in vitro; proposed role in vacuolar protein sorting and in double-strand break repair; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia
S000031149	CDS					YNL246W		14	185460	185491	W		2011-02-03	1996-07-31	
S000031150	CDS					YNL246W		14	185587	186349	W		2011-02-03	1996-07-31	
S000031151	intron					YNL246W		14	185492	185586	W		2011-02-03	1996-07-31	
S000005189	ORF	Verified	YNL245C	CWC25	U2-type spliceosomal complex subunit CWC25	chromosome 14		14	186885	186346	C		2011-02-03	1996-07-31	Splicing factor required for the first step of pre-mRNA splicing; binding to the spliceosome requires Prp2p and Yju2p; heat-stable protein; has similarity to S. pombe Cwf25p
S000030978	CDS					YNL245C		14	186885	186346	C		2011-02-03	1996-07-31	
S000005188	ORF	Verified	YNL244C	SUI1	translation initiation factor eIF1|RFR1|MOF2	chromosome 14	L000002177	14	187496	187170	C	-171	2011-02-03	1996-07-31	Translation initiation factor eIF1; component of a complex involved in recognition of the initiator codon; modulates translation accuracy at the initiation phase
S000029973	CDS					YNL244C		14	187496	187170	C		2011-02-03	1996-07-31	
S000005187	ORF	Verified	YNL243W	SLA2	MOP2|END4	chromosome 14	L000001913|L000002421	14	188051	190957	W		2011-02-03	1996-07-31|2011-02-03	Adaptor protein that links actin to clathrin and endocytosis; involved in membrane cytoskeleton assembly and cell polarization; present in the actin cortical patch of the emerging bud tip; dimer in vivo
S000029929	CDS					YNL243W		14	188051	190957	W		2011-02-03	1996-07-31|2011-02-03	
S000005186	ORF	Verified	YNL242W	ATG2	APG2|AUT8|SPO72	chromosome 14	L000004782	14	191324	196102	W		2011-02-03	1996-07-31	Peripheral membrane protein required for autophagic vesicle formation; also required for vesicle formation during pexophagy and the cytoplasm-to-vaucole targeting (Cvt) pathway; involved in Atg9p cycling between the phagophore assembly site and mitochondria; contains an APT1 domain that binds phosphatidylinositol-3-phosphate; essential for cell cycle progression from G2/M to G1 under nitrogen starvation; forms cytoplasmic foci upon DNA replication stress
S000037889	CDS					YNL242W		14	191324	196102	W		2011-02-03	1996-07-31	
S000077374	ARS		ARS1412		ARSXIV-196	chromosome 14		14	196134	196232			2014-11-18	2014-11-18|2004-10-18|2006-09-07	ARS activated in late S phase
S000005185	ORF	Verified	YNL241C	ZWF1	glucose-6-phosphate dehydrogenase|POS10|MET19	chromosome 14	L000002572	14	197943	196426	C	-153	2011-02-03	1996-07-31	Glucose-6-phosphate dehydrogenase (G6PD); catalyzes the first step of the pentose phosphate pathway; involved in adapting to oxidative stress; protein abundance increases in response to DNA replication stress; homolog of human G6PD which is deficient in patients with hemolytic anemia; human G6PD can complement yeast zwf1 null mutant
S000037074	CDS					YNL241C		14	197943	196426	C		2011-02-03	1996-07-31	
S000005184	ORF	Verified	YNL240C	NAR1		chromosome 14		14	199977	198502	C		2011-02-03	1996-07-31	Subunit of the cytosolic iron-sulfur (FeS) protein assembly machinery; required for maturation of cytosolic and nuclear FeS proteins and for normal resistance to oxidative stress; deficiency results in shortened lifespan and sensitivity to paraquat; homologous to human Narf
S000037001	CDS					YNL240C		14	199977	198502	C		2011-02-03	1996-07-31	
S000005183	ORF	Verified	YNL239W	LAP3	bleomycin hydrolase|YCP1|GAL6|BLH1	chromosome 14	L000002502|L000000929	14	200569	201933	W	-152	2011-02-03	2003-01-07|1996-07-31	Cysteine aminopeptidase with homocysteine-thiolactonase activity; protects cells against homocysteine toxicity; has bleomycin hydrolase activity in vitro; transcription is regulated by galactose via Gal4p; orthologous to human BLMH
S000036318	CDS					YNL239W		14	200569	201933	W		2011-02-03	2003-01-07|1996-07-31	
S000005182	ORF	Verified	YNL238W	KEX2	kexin KEX2|yscF|SRB1|VMA45|QDS1	chromosome 14	L000000896	14	202428	204872	W	-147	2011-02-03	1996-07-31	Kexin, a subtilisin-like protease (proprotein convertase); a calcium-dependent serine protease involved in the activation of proproteins of the secretory pathway
S000036210	CDS					YNL238W		14	202428	204872	W		2011-02-03	1996-07-31	
S000005181	ORF	Verified	YNL237W	YTP1		chromosome 14	L000003036	14	205188	206567	W		2011-02-03	1996-07-31	Probable type-III integral membrane protein of unknown function; has regions of similarity to mitochondrial electron transport proteins
S000036063	CDS					YNL237W		14	205188	206567	W		2011-02-03	1996-07-31	
S000005180	ORF	Verified	YNL236W	SIN4	SSX3|MED16|RYE1|TSF3|SSN4|SSF5|SDI3|GAL22|BEL2	chromosome 14	L000001888|S000029516|L000002099	14	206930	209854	W	-145	2011-02-03	1996-07-31	Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; contributes to both postive and negative transcriptional regulation; dispensible for basal transcription
S000035179	CDS					YNL236W		14	206930	209854	W		2011-02-03	1996-07-31	
